date,views,title
2019-09-08,1631,Painting
2019-09-09,2007,Painting
2019-09-10,1986,Painting
2019-09-11,2119,Painting
2019-09-12,1821,Painting
2019-09-13,1683,Painting
2019-09-14,1384,Painting
2019-09-15,1874,Painting
2019-09-16,1965,Painting
2019-09-17,2234,Painting
2019-09-18,2150,Painting
2019-09-19,2020,Painting
2019-09-20,1705,Painting
2019-09-21,1837,Painting
2019-09-22,1878,Painting
2019-09-23,2190,Painting
2019-09-24,2401,Painting
2019-09-25,1976,Painting
2019-09-26,2297,Painting
2019-09-27,1857,Painting
2019-09-28,1553,Painting
2019-09-29,1753,Painting
2019-09-30,1963,Painting
2019-10-01,2420,Painting
2019-10-02,2041,Painting
2019-10-03,2310,Painting
2019-10-04,1649,Painting
2019-10-05,1728,Painting
2019-10-06,1994,Painting
2019-10-07,2045,Painting
2019-10-08,2106,Painting
2019-10-09,2045,Painting
2019-10-10,1983,Painting
2019-10-11,1808,Painting
2019-10-12,1614,Painting
2019-10-13,1926,Painting
2019-10-14,1973,Painting
2019-10-15,2158,Painting
2019-10-16,2622,Painting
2019-10-17,1999,Painting
2019-10-18,1823,Painting
2019-10-19,1551,Painting
2019-10-20,2165,Painting
2019-10-21,2031,Painting
2019-10-22,2021,Painting
2019-10-23,1996,Painting
2019-10-24,1929,Painting
2019-10-25,1712,Painting
2019-10-26,1557,Painting
2019-10-27,1665,Painting
2019-10-28,1952,Painting
2019-10-29,1860,Painting
2019-10-30,1824,Painting
2019-10-31,1746,Painting
2019-11-01,1603,Painting
2019-11-02,1587,Painting
2019-11-03,2036,Painting
2019-11-04,2005,Painting
2019-11-05,1908,Painting
2019-11-06,1899,Painting
2019-11-07,8775,Painting
2019-11-08,2346,Painting
2019-11-09,1576,Painting
2019-11-10,1745,Painting
2019-11-11,2140,Painting
2019-11-12,2921,Painting
2019-11-13,2864,Painting
2019-11-14,2259,Painting
2019-11-15,1753,Painting
2019-11-16,1511,Painting
2019-11-17,1854,Painting
2019-11-18,2369,Painting
2019-11-19,2131,Painting
2019-11-20,2047,Painting
2019-11-21,1929,Painting
2019-11-22,1761,Painting
2019-11-23,1600,Painting
2019-11-24,1725,Painting
2019-11-25,2019,Painting
2019-11-26,2002,Painting
2019-11-27,2017,Painting
2019-11-28,1906,Painting
2019-11-29,1828,Painting
2019-11-30,1522,Painting
2019-12-01,1782,Painting
2019-12-02,1915,Painting
2019-12-03,2002,Painting
2019-12-04,2018,Painting
2019-12-05,1872,Painting
2019-12-06,1752,Painting
2019-12-07,1514,Painting
2019-12-08,1777,Painting
2019-12-09,2079,Painting
2019-12-10,2310,Painting
2019-12-11,3144,Painting
2019-12-12,2118,Painting
2019-12-13,1552,Painting
2019-12-14,1454,Painting
2019-12-15,1518,Painting
2019-12-16,1638,Painting
2019-12-17,2450,Painting
2019-12-18,2716,Painting
2019-12-19,1647,Painting
2019-12-20,1382,Painting
2019-12-21,1184,Painting
2019-12-22,1389,Painting
2019-12-23,1297,Painting
2019-12-24,1256,Painting
2019-12-25,1239,Painting
2019-12-26,1480,Painting
2019-12-27,1462,Painting
2019-12-28,1437,Painting
2019-12-29,1567,Painting
2019-12-30,1533,Painting
2019-12-31,1358,Painting
2020-01-01,1366,Painting
2020-01-02,1579,Painting
2020-01-03,2133,Painting
2020-01-04,1898,Painting
2020-01-05,1791,Painting
2020-01-06,1925,Painting
2020-01-07,1827,Painting
2020-01-08,1803,Painting
2020-01-09,2455,Painting
2020-01-10,4182,Painting
2020-01-11,3303,Painting
2020-01-12,2068,Painting
2020-01-13,2367,Painting
2020-01-14,2053,Painting
2020-01-15,2235,Painting
2020-01-16,2163,Painting
2020-01-17,1906,Painting
2020-01-18,1716,Painting
2020-01-19,1985,Painting
2020-01-20,2012,Painting
2020-01-21,1966,Painting
2020-01-22,1931,Painting
2020-01-23,1912,Painting
2020-01-24,1708,Painting
2020-01-25,1568,Painting
2020-01-26,1587,Painting
2020-01-27,2164,Painting
2020-01-28,2019,Painting
2020-01-29,1935,Painting
2020-01-30,1866,Painting
2020-01-31,1705,Painting
2020-02-01,1539,Painting
2020-02-02,3896,Painting
2020-02-03,2082,Painting
2020-02-04,1843,Painting
2020-02-05,1973,Painting
2020-02-06,1882,Painting
2020-02-07,1835,Painting
2020-02-08,1620,Painting
2020-02-09,1903,Painting
2020-02-10,1867,Painting
2020-02-11,2048,Painting
2020-02-12,2271,Painting
2020-02-13,1953,Painting
2020-02-14,1697,Painting
2020-02-15,1575,Painting
2020-02-16,1741,Painting
2020-02-17,2537,Painting
2020-02-18,2069,Painting
2020-02-19,2107,Painting
2020-02-20,2296,Painting
2020-02-21,1878,Painting
2020-02-22,1730,Painting
2020-02-23,2693,Painting
2020-02-24,1878,Painting
2020-02-25,2009,Painting
2020-02-26,2249,Painting
2020-02-27,2755,Painting
2020-02-28,2091,Painting
2020-02-29,1932,Painting
2020-03-01,2002,Painting
2020-03-02,2230,Painting
2020-03-03,2489,Painting
2020-03-04,2768,Painting
2020-03-05,2020,Painting
2020-03-06,1846,Painting
2020-03-07,1572,Painting
2020-03-08,1670,Painting
2020-03-09,1887,Painting
2020-03-10,1975,Painting
2020-03-11,1963,Painting
2020-03-12,1836,Painting
2020-03-13,1949,Painting
2020-03-14,1481,Painting
2020-03-15,1473,Painting
2020-03-16,1675,Painting
2020-03-17,1817,Painting
2020-03-18,1835,Painting
2020-03-19,1686,Painting
2020-03-20,1565,Painting
2020-03-21,1539,Painting
2020-03-22,1535,Painting
2020-03-23,1738,Painting
2020-03-24,1766,Painting
2020-03-25,1725,Painting
2020-03-26,1816,Painting
2020-03-27,2065,Painting
2020-03-28,1680,Painting
2020-03-29,1784,Painting
2020-03-30,2014,Painting
2020-03-31,1897,Painting
2020-04-01,1972,Painting
2020-04-02,2117,Painting
2020-04-03,2218,Painting
2020-04-04,1582,Painting
2020-04-05,1826,Painting
2020-04-06,1892,Painting
2020-04-07,2233,Painting
2020-04-08,1787,Painting
2020-04-09,1764,Painting
2020-04-10,1924,Painting
2020-04-11,1796,Painting
2020-04-12,1848,Painting
2020-04-13,2277,Painting
2020-04-14,2029,Painting
2020-04-15,2261,Painting
2020-04-16,2179,Painting
2020-04-17,1898,Painting
2020-04-18,2165,Painting
2020-04-19,1963,Painting
2020-04-20,2058,Painting
2020-04-21,2906,Painting
2020-04-22,2127,Painting
2020-04-23,2007,Painting
2020-04-24,1823,Painting
2020-04-25,1820,Painting
2020-04-26,1974,Painting
2020-04-27,2141,Painting
2020-04-28,2208,Painting
2020-04-29,2065,Painting
2020-04-30,1956,Painting
2020-05-01,1870,Painting
2020-05-02,1806,Painting
2020-05-03,1940,Painting
2020-05-04,1933,Painting
2020-05-05,2115,Painting
2020-05-06,1941,Painting
2020-05-07,1787,Painting
2020-05-08,1682,Painting
2020-05-09,1540,Painting
2020-05-10,1657,Painting
2020-05-11,1803,Painting
2020-05-12,1952,Painting
2020-05-13,1847,Painting
2020-05-14,1935,Painting
2020-05-15,1844,Painting
2020-05-16,1629,Painting
2020-05-17,1544,Painting
2020-05-18,1813,Painting
2020-05-19,1841,Painting
2020-05-20,1739,Painting
2020-05-21,1710,Painting
2020-05-22,1616,Painting
2020-05-23,1672,Painting
2020-05-24,1568,Painting
2020-05-25,1610,Painting
2020-05-26,1771,Painting
2020-05-27,1609,Painting
2020-05-28,1787,Painting
2020-05-29,1697,Painting
2020-05-30,1570,Painting
2020-05-31,1575,Painting
2020-06-01,1565,Painting
2020-06-02,1580,Painting
2020-06-03,1664,Painting
2020-06-04,1636,Painting
2020-06-05,1529,Painting
2020-06-06,1399,Painting
2020-06-07,1481,Painting
2020-06-08,1670,Painting
2020-06-09,1675,Painting
2020-06-10,1668,Painting
2020-06-11,1787,Painting
2020-06-12,1620,Painting
2020-06-13,1532,Painting
2020-06-14,1384,Painting
2020-06-15,1643,Painting
2020-06-16,1547,Painting
2020-06-17,1606,Painting
2020-06-18,1747,Painting
2020-06-19,1649,Painting
2020-06-20,1525,Painting
2020-06-21,1423,Painting
2020-06-22,1613,Painting
2020-06-23,1559,Painting
2020-06-24,1475,Painting
2020-06-25,1488,Painting
2020-06-26,1509,Painting
2020-06-27,1525,Painting
2020-06-28,1673,Painting
2020-06-29,1574,Painting
2020-06-30,1553,Painting
2020-07-01,1481,Painting
2020-07-02,1595,Painting
2020-07-03,1594,Painting
2020-07-04,1486,Painting
2020-07-05,1529,Painting
2020-07-06,1767,Painting
2020-07-07,1689,Painting
2020-07-08,1782,Painting
2020-07-09,1678,Painting
2020-07-10,1542,Painting
2020-07-11,1574,Painting
2020-07-12,1761,Painting
2020-07-13,1851,Painting
2020-07-14,1682,Painting
2020-07-15,1608,Painting
2020-07-16,1784,Painting
2020-07-17,1554,Painting
2020-07-18,1547,Painting
2020-07-19,1385,Painting
2020-07-20,1572,Painting
2020-07-21,1652,Painting
2020-07-22,2000,Painting
2020-07-23,1785,Painting
2020-07-24,1802,Painting
2020-07-25,1651,Painting
2020-07-26,1725,Painting
2020-07-27,1690,Painting
2020-07-28,1691,Painting
2020-07-29,1773,Painting
2020-07-30,1842,Painting
2020-07-31,1996,Painting
2020-08-01,1438,Painting
2020-08-02,1627,Painting
2020-08-03,1546,Painting
2020-08-04,1726,Painting
2020-08-05,1825,Painting
2020-08-06,1686,Painting
2020-08-07,1997,Painting
2020-08-08,1607,Painting
2020-08-09,1618,Painting
2020-08-10,1796,Painting
2020-08-11,1785,Painting
2020-08-12,1724,Painting
2020-08-13,1815,Painting
2020-08-14,1575,Painting
2020-08-15,1515,Painting
2020-08-16,1551,Painting
2020-08-17,1668,Painting
2020-08-18,1720,Painting
2020-08-19,1669,Painting
2020-08-20,1749,Painting
2020-08-21,1624,Painting
2020-08-22,1442,Painting
2020-08-23,1443,Painting
2020-08-24,1982,Painting
2020-08-25,1821,Painting
2020-08-26,1847,Painting
2020-08-27,1997,Painting
2020-08-28,1981,Painting
2020-08-29,1625,Painting
2020-08-30,1599,Painting
2020-08-31,1810,Painting
2020-09-01,1914,Painting
2020-09-02,1773,Painting
2020-09-03,2073,Painting
2020-09-04,2071,Painting
2020-09-05,1646,Painting
2020-09-06,1800,Painting
2020-09-07,2011,Painting
2020-09-08,2164,Painting
2020-09-09,2307,Painting
2020-09-10,2296,Painting
2020-09-11,2675,Painting
2020-09-12,1807,Painting
2020-09-13,2543,Painting
2020-09-14,2165,Painting
2020-09-15,2304,Painting
2020-09-16,2361,Painting
2020-09-17,2168,Painting
2020-09-18,2090,Painting
2020-09-19,1859,Painting
2020-09-20,1894,Painting
2020-09-21,2394,Painting
2020-09-22,2216,Painting
2020-09-23,2176,Painting
2020-09-24,2335,Painting
2020-09-25,2047,Painting
2020-09-26,1944,Painting
2020-09-27,1890,Painting
2020-09-28,2228,Painting
2020-09-29,2175,Painting
2020-09-30,2100,Painting
2020-10-01,1999,Painting
2020-10-02,1754,Painting
2020-10-03,1676,Painting
2020-10-04,1930,Painting
2020-10-05,2631,Painting
2020-10-06,2894,Painting
2020-10-07,4343,Painting
2020-10-08,4077,Painting
2020-10-09,3515,Painting
2020-10-10,2736,Painting
2020-10-11,2752,Painting
2020-10-12,3713,Painting
2020-10-13,3994,Painting
2020-10-14,3990,Painting
2020-10-15,3974,Painting
2020-10-16,3465,Painting
2020-10-17,2774,Painting
2020-10-18,2917,Painting
2020-10-19,3755,Painting
2020-10-20,3809,Painting
2020-10-21,3679,Painting
2020-10-22,3493,Painting
2020-10-23,2959,Painting
2020-10-24,2667,Painting
2020-10-25,2700,Painting
2020-10-26,3308,Painting
2020-10-27,3526,Painting
2020-10-28,3415,Painting
2020-10-29,3291,Painting
2020-10-30,2720,Painting
2020-10-31,2353,Painting
2020-11-01,2372,Painting
2020-11-02,3205,Painting
2020-11-03,3745,Painting
2020-11-04,3154,Painting
2020-11-05,3678,Painting
2020-11-06,2753,Painting
2020-11-07,2412,Painting
2020-11-08,2774,Painting
2020-11-09,3119,Painting
2020-11-10,3200,Painting
2020-11-11,3079,Painting
2020-11-12,2945,Painting
2020-11-13,2709,Painting
2020-11-14,2066,Painting
2020-11-15,2423,Painting
2020-11-16,2811,Painting
2020-11-17,2964,Painting
2020-11-18,2791,Painting
2020-11-19,2917,Painting
2020-11-20,2903,Painting
2020-11-21,2374,Painting
2020-11-22,2404,Painting
2020-11-23,3125,Painting
2020-11-24,3068,Painting
2020-11-25,2730,Painting
2020-11-26,2837,Painting
2020-11-27,2704,Painting
2020-11-28,2356,Painting
2020-11-29,2412,Painting
2020-11-30,2941,Painting
2020-12-01,3174,Painting
2020-12-02,3025,Painting
2020-12-03,3163,Painting
2020-12-04,2613,Painting
2020-12-05,2533,Painting
2020-12-06,2519,Painting
2020-12-07,2974,Painting
2020-12-08,2927,Painting
2020-12-09,3089,Painting
2020-12-10,3089,Painting
2020-12-11,2688,Painting
2020-12-12,2390,Painting
2020-12-13,2558,Painting
2020-12-14,2964,Painting
2020-12-15,2706,Painting
2020-12-16,2766,Painting
2020-12-17,2673,Painting
2020-12-18,2341,Painting
2020-12-19,2100,Painting
2020-12-20,2048,Painting
2020-12-21,2179,Painting
2020-12-22,2065,Painting
2020-12-23,2037,Painting
2020-12-24,1649,Painting
2020-12-25,1534,Painting
2020-12-26,1796,Painting
2020-12-27,1701,Painting
2020-12-28,1873,Painting
2020-12-29,2001,Painting
2020-12-30,1918,Painting
2020-12-31,1573,Painting
2021-01-01,1608,Painting
2021-01-02,1792,Painting
2021-01-03,2129,Painting
2021-01-04,2379,Painting
2021-01-05,2483,Painting
2021-01-06,2574,Painting
2021-01-07,2631,Painting
2021-01-08,2598,Painting
2021-01-09,2276,Painting
2021-01-10,2313,Painting
2021-01-11,2907,Painting
2021-01-12,2989,Painting
2021-01-13,2768,Painting
2021-01-14,2807,Painting
2021-01-15,1943,Painting
2021-01-16,1610,Painting
2021-01-17,2170,Painting
2021-01-18,2011,Painting
2021-01-19,2224,Painting
2021-01-20,2079,Painting
2021-01-21,2437,Painting
2021-01-22,2117,Painting
2021-01-23,1821,Painting
2021-01-24,2051,Painting
2021-01-25,2296,Painting
2021-01-26,2302,Painting
2021-01-27,2316,Painting
2021-01-28,2456,Painting
2021-01-29,2266,Painting
2021-01-30,1809,Painting
2021-01-31,2010,Painting
2021-02-01,2181,Painting
2021-02-02,2381,Painting
2021-02-03,2658,Painting
2021-02-04,2371,Painting
2021-02-05,2298,Painting
2021-02-06,1772,Painting
2021-02-07,1791,Painting
2021-02-08,2253,Painting
2021-02-09,2285,Painting
2021-02-10,2229,Painting
2021-02-11,1992,Painting
2021-02-12,1842,Painting
2021-02-13,1739,Painting
2021-02-14,1788,Painting
2021-02-15,2096,Painting
2021-02-16,2021,Painting
2021-02-17,2255,Painting
2021-02-18,2191,Painting
2021-02-19,1911,Painting
2021-02-20,1610,Painting
2021-02-21,1902,Painting
2021-02-22,2666,Painting
2021-02-23,2259,Painting
2021-02-24,2439,Painting
2021-02-25,2388,Painting
2021-02-26,2100,Painting
2021-02-27,1821,Painting
2021-02-28,1925,Painting
2021-03-01,2188,Painting
2021-03-02,2215,Painting
2021-03-03,2311,Painting
2021-03-04,2404,Painting
2021-03-05,2065,Painting
2021-03-06,1769,Painting
2021-03-07,2062,Painting
2021-03-08,2169,Painting
2021-03-09,2010,Painting
2021-03-10,2126,Painting
2021-03-11,1984,Painting
2021-03-12,1921,Painting
2021-03-13,1899,Painting
2021-03-14,1760,Painting
2021-03-15,1997,Painting
2021-03-16,1977,Painting
2021-03-17,2192,Painting
2021-03-18,2163,Painting
2021-03-19,1818,Painting
2021-03-20,2078,Painting
2021-03-21,1616,Painting
2021-03-22,1933,Painting
2021-03-23,2293,Painting
2021-03-24,2103,Painting
2021-03-25,2175,Painting
2021-03-26,1924,Painting
2021-03-27,1563,Painting
2021-03-28,1629,Painting
2021-03-29,1758,Painting
2021-03-30,1920,Painting
2021-03-31,1686,Painting
2021-04-01,1743,Painting
2021-04-02,1546,Painting
2021-04-03,1556,Painting
2021-04-04,1506,Painting
2021-04-05,1789,Painting
2021-04-06,1995,Painting
2021-04-07,1830,Painting
2021-04-08,1755,Painting
2021-04-09,1748,Painting
2021-04-10,1674,Painting
2021-04-11,1653,Painting
2021-04-12,1827,Painting
2021-04-13,2701,Painting
2021-04-14,1791,Painting
2021-04-15,1812,Painting
2021-04-16,1635,Painting
2021-04-17,1577,Painting
2021-04-18,1519,Painting
2021-04-19,1793,Painting
2021-04-20,1799,Painting
2021-04-21,1752,Painting
2021-04-22,1905,Painting
2021-04-23,1736,Painting
2021-04-24,1413,Painting
2021-04-25,1575,Painting
2021-04-26,1747,Painting
2021-04-27,1654,Painting
2021-04-28,1858,Painting
2021-04-29,1764,Painting
2021-04-30,1513,Painting
2021-05-01,1375,Painting
2021-05-02,1456,Painting
2021-05-03,1779,Painting
2021-05-04,1839,Painting
2021-05-05,1731,Painting
2021-05-06,1611,Painting
2021-05-07,1865,Painting
2021-05-08,1356,Painting
2021-05-09,1392,Painting
2021-05-10,1809,Painting
2021-05-11,1677,Painting
2021-05-12,1596,Painting
2021-05-13,1684,Painting
2021-05-14,1522,Painting
2021-05-15,1307,Painting
2021-05-16,1352,Painting
2021-05-17,1748,Painting
2021-05-18,1663,Painting
2021-05-19,2618,Painting
2021-05-20,1704,Painting
2021-05-21,1650,Painting
2021-05-22,1444,Painting
2021-05-23,1483,Painting
2021-05-24,1787,Painting
2021-05-25,1777,Painting
2021-05-26,1724,Painting
2021-05-27,1639,Painting
2021-05-28,1550,Painting
2021-05-29,1416,Painting
2021-05-30,1449,Painting
2021-05-31,1641,Painting
2021-06-01,1577,Painting
2021-06-02,1677,Painting
2021-06-03,1578,Painting
2021-06-04,1840,Painting
2021-06-05,1397,Painting
2021-06-06,1422,Painting
2021-06-07,1623,Painting
2021-06-08,1674,Painting
2021-06-09,1614,Painting
2021-06-10,1605,Painting
2021-06-11,1612,Painting
2021-06-12,1472,Painting
2021-06-13,1483,Painting
2021-06-14,1609,Painting
2021-06-15,1471,Painting
2021-06-16,1510,Painting
2021-06-17,1482,Painting
2021-06-18,42540,Painting
2021-06-19,1537,Painting
2021-06-20,1600,Painting
2021-06-21,2033,Painting
2021-06-22,1859,Painting
2021-06-23,1939,Painting
2021-06-24,1830,Painting
2021-06-25,1604,Painting
2021-06-26,1362,Painting
2021-06-27,1360,Painting
2021-06-28,1549,Painting
2021-06-29,1775,Painting
2021-06-30,1634,Painting
2021-07-01,2423,Painting
2021-07-02,2281,Painting
2021-07-03,1834,Painting
2021-07-04,1876,Painting
2021-07-05,2089,Painting
2021-07-06,2174,Painting
2021-07-07,2034,Painting
2021-07-08,2022,Painting
2021-07-09,1949,Painting
2021-07-10,1749,Painting
2021-07-11,1799,Painting
2021-07-12,2047,Painting
2021-07-13,2179,Painting
2021-07-14,2144,Painting
2021-07-15,2006,Painting
2021-07-16,1889,Painting
2021-07-17,1785,Painting
2021-07-18,1781,Painting
2021-07-19,2035,Painting
2021-07-20,1873,Painting
2021-07-21,1882,Painting
2021-07-22,1884,Painting
2021-07-23,1768,Painting
2021-07-24,1670,Painting
2021-07-25,1778,Painting
2021-07-26,1928,Painting
2021-07-27,1910,Painting
2021-07-28,1859,Painting
2021-07-29,1866,Painting
2021-07-30,1874,Painting
2021-07-31,1575,Painting
2021-08-01,1599,Painting
2021-08-02,9786,Painting
2021-08-03,1817,Painting
2021-08-04,1882,Painting
2021-08-05,1851,Painting
2021-08-06,1748,Painting
2021-08-07,1709,Painting
2021-08-08,1776,Painting
2021-08-09,1830,Painting
2021-08-10,1956,Painting
2021-08-11,1784,Painting
2021-08-12,1994,Painting
2021-08-13,2032,Painting
2021-08-14,1458,Painting
2021-08-15,1568,Painting
2021-08-16,1955,Painting
2021-08-17,1949,Painting
2021-08-18,1860,Painting
2021-08-19,2039,Painting
2021-08-20,1837,Painting
2021-08-21,1592,Painting
2021-08-22,1529,Painting
2021-08-23,1978,Painting
2021-08-24,2084,Painting
2021-08-25,2149,Painting
2021-08-26,2116,Painting
2021-08-27,2077,Painting
2021-08-28,1681,Painting
2021-08-29,1657,Painting
2021-08-30,1978,Painting
2021-08-31,2399,Painting
2021-09-01,2490,Painting
2021-09-02,2277,Painting
2021-09-03,2023,Painting
2021-09-04,1724,Painting
2021-09-05,2556,Painting
2021-09-06,2540,Painting
2021-09-07,2577,Painting
2021-09-08,2369,Painting
2021-09-09,2641,Painting
2021-09-10,2116,Painting
2021-09-11,1811,Painting
2021-09-12,2043,Painting
2021-09-13,2528,Painting
2021-09-14,2713,Painting
2021-09-15,6705,Painting
2021-09-16,4016,Painting
2021-09-17,4138,Painting
2021-09-18,2291,Painting
2021-09-19,2155,Painting
2021-09-20,2730,Painting
2021-09-21,2679,Painting
2021-09-22,2979,Painting
2021-09-23,2575,Painting
2021-09-24,2209,Painting
2021-09-25,2128,Painting
2021-09-26,2241,Painting
2021-09-27,2745,Painting
2021-09-28,2615,Painting
2021-09-29,2836,Painting
2021-09-30,2608,Painting
2021-10-01,2626,Painting
2021-10-02,2033,Painting
2021-10-03,2622,Painting
2021-10-04,2526,Painting
2021-10-05,2760,Painting
2021-10-06,2658,Painting
2021-10-07,2539,Painting
2021-10-08,2446,Painting
2021-10-09,1946,Painting
2021-10-10,2048,Painting
2021-10-11,2373,Painting
2021-10-12,2235,Painting
2021-10-13,2404,Painting
2021-10-14,2363,Painting
2021-10-15,2418,Painting
2021-10-16,1891,Painting
2021-10-17,2101,Painting
2021-10-18,2390,Painting
2021-10-19,2375,Painting
2021-10-20,2483,Painting
2021-10-21,2263,Painting
2021-10-22,2028,Painting
2021-10-23,1858,Painting
2021-10-24,1830,Painting
2021-10-25,2462,Painting
2021-10-26,2260,Painting
2021-10-27,2653,Painting
2021-10-28,2385,Painting
2021-10-29,2336,Painting
2021-10-30,1977,Painting
2021-10-31,1846,Painting
2021-11-01,2118,Painting
2021-11-02,2157,Painting
2021-11-03,2227,Painting
2021-11-04,2068,Painting
2021-11-05,2427,Painting
2021-11-06,1757,Painting
2021-11-07,1823,Painting
2021-11-08,2709,Painting
2021-11-09,2538,Painting
2021-11-10,2270,Painting
2021-11-11,2871,Painting
2021-11-12,15420,Painting
2021-11-13,3488,Painting
2021-11-14,2348,Painting
2021-11-15,2492,Painting
2021-11-16,2296,Painting
2021-11-17,2624,Painting
2021-11-18,2679,Painting
2021-11-19,2213,Painting
2021-11-20,2034,Painting
2021-11-21,2129,Painting
2021-11-22,2647,Painting
2021-11-23,2652,Painting
2021-11-24,2664,Painting
2021-11-25,2493,Painting
2021-11-26,2077,Painting
2021-11-27,1925,Painting
2021-11-28,4406,Painting
2021-11-29,2599,Painting
2021-11-30,5208,Painting
2021-12-01,6477,Painting
2021-12-02,11149,Painting
2021-12-03,7158,Painting
2021-12-04,5751,Painting
2021-12-05,6945,Painting
2021-12-06,3106,Painting
2021-12-07,3805,Painting
2021-12-08,8935,Painting
2021-12-09,4702,Painting
2021-12-10,2158,Painting
2021-12-11,2196,Painting
2021-12-12,2344,Painting
2021-12-13,3804,Painting
2021-12-14,3376,Painting
2021-12-15,2864,Painting
2021-12-16,2440,Painting
2021-12-17,2235,Painting
2021-12-18,3257,Painting
2021-12-19,3507,Painting
2021-12-20,2111,Painting
2021-12-21,1831,Painting
2021-12-22,1932,Painting
2021-12-23,1768,Painting
2021-12-24,1500,Painting
2021-12-25,1419,Painting
2021-12-26,1481,Painting
2021-12-27,1829,Painting
2021-12-28,1904,Painting
2021-12-29,1772,Painting
2021-12-30,1783,Painting
2021-12-31,1512,Painting
2022-01-01,1585,Painting
2022-01-02,1882,Painting
2022-01-03,1928,Painting
2022-01-04,2201,Painting
2022-01-05,2234,Painting
2022-01-06,2231,Painting
2022-01-07,2212,Painting
2022-01-08,1952,Painting
2022-01-09,2212,Painting
2022-01-10,2534,Painting
2022-01-11,2550,Painting
2022-01-12,2247,Painting
2022-01-13,2358,Painting
2022-01-14,2219,Painting
2022-01-15,2161,Painting
2022-01-16,2088,Painting
2022-01-17,2190,Painting
2022-01-18,2266,Painting
2022-01-19,2483,Painting
2022-01-20,3055,Painting
2022-01-21,2345,Painting
2022-01-22,1960,Painting
2022-01-23,2223,Painting
2022-01-24,2559,Painting
2022-01-25,2484,Painting
2022-01-26,2385,Painting
2022-01-27,2444,Painting
2022-01-28,2399,Painting
2022-01-29,2150,Painting
2022-01-30,2209,Painting
